"stochastic_num","p_trans_hcv","rel_infect","sx_rel","sherlock_id_group","sherlock_id","edge_iter","scenario_id"
2,0.008,1.7,3.5,265,2,1,1
3,0.008,1.7,3.5,265,3,1,1
4,0.008,1.7,3.5,265,4,1,1
5,0.008,1.7,3.5,265,5,1,1
1,0.0085,1.7,3.5,265,6,1,1
2,0.0085,1.7,3.5,265,7,1,1
3,0.0085,1.7,3.5,265,8,1,1
4,0.0085,1.7,3.5,265,9,1,1
5,0.0085,1.7,3.5,265,10,1,1
1,0.009,1.7,3.5,266,1,1,1
2,0.009,1.7,3.5,266,2,1,1
3,0.009,1.7,3.5,266,3,1,1
4,0.009,1.7,3.5,266,4,1,1
5,0.009,1.7,3.5,266,5,1,1
1,0.0095,1.7,3.5,266,6,1,1
2,0.0095,1.7,3.5,266,7,1,1
3,0.0095,1.7,3.5,266,8,1,1
4,0.0095,1.7,3.5,266,9,1,1
5,0.0095,1.7,3.5,266,10,1,1
1,0.01,1.7,3.5,267,1,1,1
2,0.01,1.7,3.5,267,2,1,1
3,0.01,1.7,3.5,267,3,1,1
4,0.01,1.7,3.5,267,4,1,1
5,0.01,1.7,3.5,267,5,1,1
1,0.004,1.8,3.5,267,6,1,1
2,0.004,1.8,3.5,267,7,1,1
3,0.004,1.8,3.5,267,8,1,1
4,0.004,1.8,3.5,267,9,1,1
5,0.004,1.8,3.5,267,10,1,1
1,0.0045,1.8,3.5,268,1,1,1
2,0.0045,1.8,3.5,268,2,1,1
3,0.0045,1.8,3.5,268,3,1,1
4,0.0045,1.8,3.5,268,4,1,1
5,0.0045,1.8,3.5,268,5,1,1
1,0.005,1.8,3.5,268,6,1,1
2,0.005,1.8,3.5,268,7,1,1
3,0.005,1.8,3.5,268,8,1,1
4,0.005,1.8,3.5,268,9,1,1
5,0.005,1.8,3.5,268,10,1,1
1,0.0055,1.8,3.5,269,1,1,1
2,0.0055,1.8,3.5,269,2,1,1
3,0.0055,1.8,3.5,269,3,1,1
4,0.0055,1.8,3.5,269,4,1,1
5,0.0055,1.8,3.5,269,5,1,1
1,0.006,1.8,3.5,269,6,1,1
2,0.006,1.8,3.5,269,7,1,1
3,0.006,1.8,3.5,269,8,1,1
4,0.006,1.8,3.5,269,9,1,1
5,0.006,1.8,3.5,269,10,1,1
1,0.0065,1.8,3.5,270,1,1,1
2,0.0065,1.8,3.5,270,2,1,1
3,0.0065,1.8,3.5,270,3,1,1
4,0.0065,1.8,3.5,270,4,1,1
5,0.0065,1.8,3.5,270,5,1,1
1,0.007,1.8,3.5,270,6,1,1
2,0.007,1.8,3.5,270,7,1,1
3,0.007,1.8,3.5,270,8,1,1
4,0.007,1.8,3.5,270,9,1,1
5,0.007,1.8,3.5,270,10,1,1
1,0.0075,1.8,3.5,271,1,1,1
2,0.0075,1.8,3.5,271,2,1,1
3,0.0075,1.8,3.5,271,3,1,1
4,0.0075,1.8,3.5,271,4,1,1
5,0.0075,1.8,3.5,271,5,1,1
1,0.008,1.8,3.5,271,6,1,1
2,0.008,1.8,3.5,271,7,1,1
3,0.008,1.8,3.5,271,8,1,1
4,0.008,1.8,3.5,271,9,1,1
5,0.008,1.8,3.5,271,10,1,1
1,0.0085,1.8,3.5,272,1,1,1
2,0.0085,1.8,3.5,272,2,1,1
3,0.0085,1.8,3.5,272,3,1,1
4,0.0085,1.8,3.5,272,4,1,1
5,0.0085,1.8,3.5,272,5,1,1
1,0.009,1.8,3.5,272,6,1,1
2,0.009,1.8,3.5,272,7,1,1
3,0.009,1.8,3.5,272,8,1,1
4,0.009,1.8,3.5,272,9,1,1
5,0.009,1.8,3.5,272,10,1,1
1,0.0095,1.8,3.5,273,1,1,1
2,0.0095,1.8,3.5,273,2,1,1
3,0.0095,1.8,3.5,273,3,1,1
4,0.0095,1.8,3.5,273,4,1,1
5,0.0095,1.8,3.5,273,5,1,1
1,0.01,1.8,3.5,273,6,1,1
2,0.01,1.8,3.5,273,7,1,1
3,0.01,1.8,3.5,273,8,1,1
4,0.01,1.8,3.5,273,9,1,1
5,0.01,1.8,3.5,273,10,1,1
1,0.004,1.9,3.5,274,1,1,1
2,0.004,1.9,3.5,274,2,1,1
3,0.004,1.9,3.5,274,3,1,1
4,0.004,1.9,3.5,274,4,1,1
5,0.004,1.9,3.5,274,5,1,1
1,0.0045,1.9,3.5,274,6,1,1
2,0.0045,1.9,3.5,274,7,1,1
3,0.0045,1.9,3.5,274,8,1,1
4,0.0045,1.9,3.5,274,9,1,1
5,0.0045,1.9,3.5,274,10,1,1
1,0.005,1.9,3.5,275,1,1,1
2,0.005,1.9,3.5,275,2,1,1
3,0.005,1.9,3.5,275,3,1,1
4,0.005,1.9,3.5,275,4,1,1
5,0.005,1.9,3.5,275,5,1,1
1,0.0055,1.9,3.5,275,6,1,1
2,0.0055,1.9,3.5,275,7,1,1
3,0.0055,1.9,3.5,275,8,1,1
4,0.0055,1.9,3.5,275,9,1,1
5,0.0055,1.9,3.5,275,10,1,1
1,0.006,1.9,3.5,276,1,1,1
2,0.006,1.9,3.5,276,2,1,1
3,0.006,1.9,3.5,276,3,1,1
4,0.006,1.9,3.5,276,4,1,1
5,0.006,1.9,3.5,276,5,1,1
1,0.0065,1.9,3.5,276,6,1,1
2,0.0065,1.9,3.5,276,7,1,1
3,0.0065,1.9,3.5,276,8,1,1
4,0.0065,1.9,3.5,276,9,1,1
5,0.0065,1.9,3.5,276,10,1,1
1,0.007,1.9,3.5,277,1,1,1
2,0.007,1.9,3.5,277,2,1,1
3,0.007,1.9,3.5,277,3,1,1
4,0.007,1.9,3.5,277,4,1,1
5,0.007,1.9,3.5,277,5,1,1
1,0.0075,1.9,3.5,277,6,1,1
2,0.0075,1.9,3.5,277,7,1,1
3,0.0075,1.9,3.5,277,8,1,1
4,0.0075,1.9,3.5,277,9,1,1
5,0.0075,1.9,3.5,277,10,1,1
1,0.008,1.9,3.5,278,1,1,1
2,0.008,1.9,3.5,278,2,1,1
3,0.008,1.9,3.5,278,3,1,1
4,0.008,1.9,3.5,278,4,1,1
5,0.008,1.9,3.5,278,5,1,1
1,0.0085,1.9,3.5,278,6,1,1
2,0.0085,1.9,3.5,278,7,1,1
3,0.0085,1.9,3.5,278,8,1,1
4,0.0085,1.9,3.5,278,9,1,1
5,0.0085,1.9,3.5,278,10,1,1
1,0.009,1.9,3.5,279,1,1,1
2,0.009,1.9,3.5,279,2,1,1
3,0.009,1.9,3.5,279,3,1,1
4,0.009,1.9,3.5,279,4,1,1
5,0.009,1.9,3.5,279,5,1,1
1,0.0095,1.9,3.5,279,6,1,1
2,0.0095,1.9,3.5,279,7,1,1
3,0.0095,1.9,3.5,279,8,1,1
4,0.0095,1.9,3.5,279,9,1,1
5,0.0095,1.9,3.5,279,10,1,1
1,0.01,1.9,3.5,280,1,1,1
2,0.01,1.9,3.5,280,2,1,1
3,0.01,1.9,3.5,280,3,1,1
4,0.01,1.9,3.5,280,4,1,1
5,0.01,1.9,3.5,280,5,1,1
1,0.004,2,3.5,280,6,1,1
2,0.004,2,3.5,280,7,1,1
3,0.004,2,3.5,280,8,1,1
4,0.004,2,3.5,280,9,1,1
5,0.004,2,3.5,280,10,1,1
1,0.0045,2,3.5,281,1,1,1
2,0.0045,2,3.5,281,2,1,1
3,0.0045,2,3.5,281,3,1,1
4,0.0045,2,3.5,281,4,1,1
5,0.0045,2,3.5,281,5,1,1
1,0.005,2,3.5,281,6,1,1
2,0.005,2,3.5,281,7,1,1
3,0.005,2,3.5,281,8,1,1
4,0.005,2,3.5,281,9,1,1
5,0.005,2,3.5,281,10,1,1
1,0.0055,2,3.5,282,1,1,1
2,0.0055,2,3.5,282,2,1,1
3,0.0055,2,3.5,282,3,1,1
4,0.0055,2,3.5,282,4,1,1
5,0.0055,2,3.5,282,5,1,1
1,0.006,2,3.5,282,6,1,1
2,0.006,2,3.5,282,7,1,1
3,0.006,2,3.5,282,8,1,1
4,0.006,2,3.5,282,9,1,1
5,0.006,2,3.5,282,10,1,1
1,0.0065,2,3.5,283,1,1,1
2,0.0065,2,3.5,283,2,1,1
3,0.0065,2,3.5,283,3,1,1
4,0.0065,2,3.5,283,4,1,1
5,0.0065,2,3.5,283,5,1,1
1,0.007,2,3.5,283,6,1,1
2,0.007,2,3.5,283,7,1,1
3,0.007,2,3.5,283,8,1,1
4,0.007,2,3.5,283,9,1,1
5,0.007,2,3.5,283,10,1,1
1,0.0075,2,3.5,284,1,1,1
2,0.0075,2,3.5,284,2,1,1
3,0.0075,2,3.5,284,3,1,1
4,0.0075,2,3.5,284,4,1,1
5,0.0075,2,3.5,284,5,1,1
1,0.008,2,3.5,284,6,1,1
2,0.008,2,3.5,284,7,1,1
3,0.008,2,3.5,284,8,1,1
4,0.008,2,3.5,284,9,1,1
5,0.008,2,3.5,284,10,1,1
1,0.0085,2,3.5,285,1,1,1
2,0.0085,2,3.5,285,2,1,1
3,0.0085,2,3.5,285,3,1,1
4,0.0085,2,3.5,285,4,1,1
5,0.0085,2,3.5,285,5,1,1
1,0.009,2,3.5,285,6,1,1
2,0.009,2,3.5,285,7,1,1
3,0.009,2,3.5,285,8,1,1
4,0.009,2,3.5,285,9,1,1
5,0.009,2,3.5,285,10,1,1
1,0.0095,2,3.5,286,1,1,1
2,0.0095,2,3.5,286,2,1,1
3,0.0095,2,3.5,286,3,1,1
4,0.0095,2,3.5,286,4,1,1
5,0.0095,2,3.5,286,5,1,1
1,0.01,2,3.5,286,6,1,1
2,0.01,2,3.5,286,7,1,1
3,0.01,2,3.5,286,8,1,1
4,0.01,2,3.5,286,9,1,1
5,0.01,2,3.5,286,10,1,1
1,0.004,1,4,287,1,1,1
2,0.004,1,4,287,2,1,1
3,0.004,1,4,287,3,1,1
4,0.004,1,4,287,4,1,1
5,0.004,1,4,287,5,1,1
1,0.0045,1,4,287,6,1,1
2,0.0045,1,4,287,7,1,1
3,0.0045,1,4,287,8,1,1
4,0.0045,1,4,287,9,1,1
5,0.0045,1,4,287,10,1,1
1,0.005,1,4,288,1,1,1
2,0.005,1,4,288,2,1,1
3,0.005,1,4,288,3,1,1
4,0.005,1,4,288,4,1,1
5,0.005,1,4,288,5,1,1
1,0.0055,1,4,288,6,1,1
2,0.0055,1,4,288,7,1,1
3,0.0055,1,4,288,8,1,1
4,0.0055,1,4,288,9,1,1
5,0.0055,1,4,288,10,1,1
1,0.006,1,4,289,1,1,1
2,0.006,1,4,289,2,1,1
3,0.006,1,4,289,3,1,1
4,0.006,1,4,289,4,1,1
5,0.006,1,4,289,5,1,1
1,0.0065,1,4,289,6,1,1
2,0.0065,1,4,289,7,1,1
3,0.0065,1,4,289,8,1,1
4,0.0065,1,4,289,9,1,1
5,0.0065,1,4,289,10,1,1
1,0.007,1,4,290,1,1,1
2,0.007,1,4,290,2,1,1
3,0.007,1,4,290,3,1,1
4,0.007,1,4,290,4,1,1
5,0.007,1,4,290,5,1,1
1,0.0075,1,4,290,6,1,1
2,0.0075,1,4,290,7,1,1
3,0.0075,1,4,290,8,1,1
4,0.0075,1,4,290,9,1,1
5,0.0075,1,4,290,10,1,1
1,0.008,1,4,291,1,1,1
2,0.008,1,4,291,2,1,1
3,0.008,1,4,291,3,1,1
4,0.008,1,4,291,4,1,1
5,0.008,1,4,291,5,1,1
1,0.0085,1,4,291,6,1,1
2,0.0085,1,4,291,7,1,1
3,0.0085,1,4,291,8,1,1
4,0.0085,1,4,291,9,1,1
5,0.0085,1,4,291,10,1,1
1,0.009,1,4,292,1,1,1
2,0.009,1,4,292,2,1,1
3,0.009,1,4,292,3,1,1
4,0.009,1,4,292,4,1,1
5,0.009,1,4,292,5,1,1
1,0.0095,1,4,292,6,1,1
2,0.0095,1,4,292,7,1,1
3,0.0095,1,4,292,8,1,1
4,0.0095,1,4,292,9,1,1
5,0.0095,1,4,292,10,1,1
1,0.01,1,4,293,1,1,1
2,0.01,1,4,293,2,1,1
3,0.01,1,4,293,3,1,1
4,0.01,1,4,293,4,1,1
5,0.01,1,4,293,5,1,1
1,0.004,1.1,4,293,6,1,1
2,0.004,1.1,4,293,7,1,1
3,0.004,1.1,4,293,8,1,1
4,0.004,1.1,4,293,9,1,1
5,0.004,1.1,4,293,10,1,1
1,0.0045,1.1,4,294,1,1,1
2,0.0045,1.1,4,294,2,1,1
3,0.0045,1.1,4,294,3,1,1
4,0.0045,1.1,4,294,4,1,1
5,0.0045,1.1,4,294,5,1,1
1,0.005,1.1,4,294,6,1,1
2,0.005,1.1,4,294,7,1,1
3,0.005,1.1,4,294,8,1,1
4,0.005,1.1,4,294,9,1,1
5,0.005,1.1,4,294,10,1,1
1,0.0055,1.1,4,295,1,1,1
2,0.0055,1.1,4,295,2,1,1
3,0.0055,1.1,4,295,3,1,1
4,0.0055,1.1,4,295,4,1,1
5,0.0055,1.1,4,295,5,1,1
1,0.006,1.1,4,295,6,1,1
2,0.006,1.1,4,295,7,1,1
3,0.006,1.1,4,295,8,1,1
4,0.006,1.1,4,295,9,1,1
5,0.006,1.1,4,295,10,1,1
1,0.0065,1.1,4,296,1,1,1
2,0.0065,1.1,4,296,2,1,1
3,0.0065,1.1,4,296,3,1,1
4,0.0065,1.1,4,296,4,1,1
5,0.0065,1.1,4,296,5,1,1
1,0.007,1.1,4,296,6,1,1
2,0.007,1.1,4,296,7,1,1
3,0.007,1.1,4,296,8,1,1
4,0.007,1.1,4,296,9,1,1
5,0.007,1.1,4,296,10,1,1
1,0.0075,1.1,4,297,1,1,1
2,0.0075,1.1,4,297,2,1,1
3,0.0075,1.1,4,297,3,1,1
4,0.0075,1.1,4,297,4,1,1
5,0.0075,1.1,4,297,5,1,1
1,0.008,1.1,4,297,6,1,1
2,0.008,1.1,4,297,7,1,1
3,0.008,1.1,4,297,8,1,1
4,0.008,1.1,4,297,9,1,1
5,0.008,1.1,4,297,10,1,1
1,0.0085,1.1,4,298,1,1,1
2,0.0085,1.1,4,298,2,1,1
3,0.0085,1.1,4,298,3,1,1
4,0.0085,1.1,4,298,4,1,1
5,0.0085,1.1,4,298,5,1,1
1,0.009,1.1,4,298,6,1,1
2,0.009,1.1,4,298,7,1,1
3,0.009,1.1,4,298,8,1,1
4,0.009,1.1,4,298,9,1,1
5,0.009,1.1,4,298,10,1,1
1,0.0095,1.1,4,299,1,1,1
2,0.0095,1.1,4,299,2,1,1
3,0.0095,1.1,4,299,3,1,1
4,0.0095,1.1,4,299,4,1,1
5,0.0095,1.1,4,299,5,1,1
1,0.01,1.1,4,299,6,1,1
2,0.01,1.1,4,299,7,1,1
3,0.01,1.1,4,299,8,1,1
4,0.01,1.1,4,299,9,1,1
5,0.01,1.1,4,299,10,1,1
1,0.004,1.2,4,300,1,1,1
2,0.004,1.2,4,300,2,1,1
3,0.004,1.2,4,300,3,1,1
4,0.004,1.2,4,300,4,1,1
5,0.004,1.2,4,300,5,1,1
1,0.0045,1.2,4,300,6,1,1
2,0.0045,1.2,4,300,7,1,1
3,0.0045,1.2,4,300,8,1,1
4,0.0045,1.2,4,300,9,1,1
5,0.0045,1.2,4,300,10,1,1
1,0.005,1.2,4,301,1,1,1
2,0.005,1.2,4,301,2,1,1
3,0.005,1.2,4,301,3,1,1
4,0.005,1.2,4,301,4,1,1
5,0.005,1.2,4,301,5,1,1
1,0.0055,1.2,4,301,6,1,1
2,0.0055,1.2,4,301,7,1,1
3,0.0055,1.2,4,301,8,1,1
4,0.0055,1.2,4,301,9,1,1
5,0.0055,1.2,4,301,10,1,1
1,0.006,1.2,4,302,1,1,1
2,0.006,1.2,4,302,2,1,1
3,0.006,1.2,4,302,3,1,1
4,0.006,1.2,4,302,4,1,1
5,0.006,1.2,4,302,5,1,1
1,0.0065,1.2,4,302,6,1,1
2,0.0065,1.2,4,302,7,1,1
3,0.0065,1.2,4,302,8,1,1
4,0.0065,1.2,4,302,9,1,1
5,0.0065,1.2,4,302,10,1,1
1,0.007,1.2,4,303,1,1,1
2,0.007,1.2,4,303,2,1,1
3,0.007,1.2,4,303,3,1,1
4,0.007,1.2,4,303,4,1,1
5,0.007,1.2,4,303,5,1,1
1,0.0075,1.2,4,303,6,1,1
2,0.0075,1.2,4,303,7,1,1
3,0.0075,1.2,4,303,8,1,1
4,0.0075,1.2,4,303,9,1,1
5,0.0075,1.2,4,303,10,1,1
1,0.008,1.2,4,304,1,1,1
2,0.008,1.2,4,304,2,1,1
3,0.008,1.2,4,304,3,1,1
4,0.008,1.2,4,304,4,1,1
5,0.008,1.2,4,304,5,1,1
1,0.0085,1.2,4,304,6,1,1
2,0.0085,1.2,4,304,7,1,1
3,0.0085,1.2,4,304,8,1,1
4,0.0085,1.2,4,304,9,1,1
5,0.0085,1.2,4,304,10,1,1
1,0.009,1.2,4,305,1,1,1
2,0.009,1.2,4,305,2,1,1
3,0.009,1.2,4,305,3,1,1
4,0.009,1.2,4,305,4,1,1
5,0.009,1.2,4,305,5,1,1
1,0.0095,1.2,4,305,6,1,1
2,0.0095,1.2,4,305,7,1,1
3,0.0095,1.2,4,305,8,1,1
4,0.0095,1.2,4,305,9,1,1
5,0.0095,1.2,4,305,10,1,1
1,0.01,1.2,4,306,1,1,1
2,0.01,1.2,4,306,2,1,1
3,0.01,1.2,4,306,3,1,1
4,0.01,1.2,4,306,4,1,1
5,0.01,1.2,4,306,5,1,1
1,0.004,1.3,4,306,6,1,1
2,0.004,1.3,4,306,7,1,1
3,0.004,1.3,4,306,8,1,1
4,0.004,1.3,4,306,9,1,1
5,0.004,1.3,4,306,10,1,1
1,0.0045,1.3,4,307,1,1,1
2,0.0045,1.3,4,307,2,1,1
3,0.0045,1.3,4,307,3,1,1
4,0.0045,1.3,4,307,4,1,1
5,0.0045,1.3,4,307,5,1,1
1,0.005,1.3,4,307,6,1,1
2,0.005,1.3,4,307,7,1,1
3,0.005,1.3,4,307,8,1,1
4,0.005,1.3,4,307,9,1,1
5,0.005,1.3,4,307,10,1,1
1,0.0055,1.3,4,308,1,1,1
2,0.0055,1.3,4,308,2,1,1
3,0.0055,1.3,4,308,3,1,1
4,0.0055,1.3,4,308,4,1,1
5,0.0055,1.3,4,308,5,1,1
1,0.006,1.3,4,308,6,1,1
2,0.006,1.3,4,308,7,1,1
3,0.006,1.3,4,308,8,1,1
4,0.006,1.3,4,308,9,1,1
5,0.006,1.3,4,308,10,1,1
1,0.0065,1.3,4,309,1,1,1
2,0.0065,1.3,4,309,2,1,1
3,0.0065,1.3,4,309,3,1,1
4,0.0065,1.3,4,309,4,1,1
5,0.0065,1.3,4,309,5,1,1
1,0.007,1.3,4,309,6,1,1
2,0.007,1.3,4,309,7,1,1
3,0.007,1.3,4,309,8,1,1
4,0.007,1.3,4,309,9,1,1
5,0.007,1.3,4,309,10,1,1
1,0.0075,1.3,4,310,1,1,1
2,0.0075,1.3,4,310,2,1,1
3,0.0075,1.3,4,310,3,1,1
4,0.0075,1.3,4,310,4,1,1
5,0.0075,1.3,4,310,5,1,1
1,0.008,1.3,4,310,6,1,1
2,0.008,1.3,4,310,7,1,1
3,0.008,1.3,4,310,8,1,1
4,0.008,1.3,4,310,9,1,1
5,0.008,1.3,4,310,10,1,1
1,0.0085,1.3,4,311,1,1,1
2,0.0085,1.3,4,311,2,1,1
3,0.0085,1.3,4,311,3,1,1
4,0.0085,1.3,4,311,4,1,1
5,0.0085,1.3,4,311,5,1,1
1,0.009,1.3,4,311,6,1,1
2,0.009,1.3,4,311,7,1,1
3,0.009,1.3,4,311,8,1,1
4,0.009,1.3,4,311,9,1,1
5,0.009,1.3,4,311,10,1,1
1,0.0095,1.3,4,312,1,1,1
2,0.0095,1.3,4,312,2,1,1
3,0.0095,1.3,4,312,3,1,1
4,0.0095,1.3,4,312,4,1,1
5,0.0095,1.3,4,312,5,1,1
1,0.01,1.3,4,312,6,1,1
2,0.01,1.3,4,312,7,1,1
3,0.01,1.3,4,312,8,1,1
4,0.01,1.3,4,312,9,1,1
5,0.01,1.3,4,312,10,1,1
1,0.004,1.4,4,313,1,1,1
2,0.004,1.4,4,313,2,1,1
3,0.004,1.4,4,313,3,1,1
4,0.004,1.4,4,313,4,1,1
5,0.004,1.4,4,313,5,1,1
1,0.0045,1.4,4,313,6,1,1
2,0.0045,1.4,4,313,7,1,1
3,0.0045,1.4,4,313,8,1,1
4,0.0045,1.4,4,313,9,1,1
5,0.0045,1.4,4,313,10,1,1
1,0.005,1.4,4,314,1,1,1
2,0.005,1.4,4,314,2,1,1
3,0.005,1.4,4,314,3,1,1
4,0.005,1.4,4,314,4,1,1
5,0.005,1.4,4,314,5,1,1
1,0.0055,1.4,4,314,6,1,1
2,0.0055,1.4,4,314,7,1,1
3,0.0055,1.4,4,314,8,1,1
4,0.0055,1.4,4,314,9,1,1
5,0.0055,1.4,4,314,10,1,1
1,0.006,1.4,4,315,1,1,1
2,0.006,1.4,4,315,2,1,1
3,0.006,1.4,4,315,3,1,1
4,0.006,1.4,4,315,4,1,1
5,0.006,1.4,4,315,5,1,1
1,0.0065,1.4,4,315,6,1,1
2,0.0065,1.4,4,315,7,1,1
3,0.0065,1.4,4,315,8,1,1
4,0.0065,1.4,4,315,9,1,1
5,0.0065,1.4,4,315,10,1,1
1,0.007,1.4,4,316,1,1,1
2,0.007,1.4,4,316,2,1,1
3,0.007,1.4,4,316,3,1,1
4,0.007,1.4,4,316,4,1,1
5,0.007,1.4,4,316,5,1,1
1,0.0075,1.4,4,316,6,1,1
2,0.0075,1.4,4,316,7,1,1
3,0.0075,1.4,4,316,8,1,1
4,0.0075,1.4,4,316,9,1,1
5,0.0075,1.4,4,316,10,1,1
1,0.008,1.4,4,317,1,1,1
2,0.008,1.4,4,317,2,1,1
3,0.008,1.4,4,317,3,1,1
4,0.008,1.4,4,317,4,1,1
5,0.008,1.4,4,317,5,1,1
1,0.0085,1.4,4,317,6,1,1
2,0.0085,1.4,4,317,7,1,1
3,0.0085,1.4,4,317,8,1,1
4,0.0085,1.4,4,317,9,1,1
5,0.0085,1.4,4,317,10,1,1
1,0.009,1.4,4,318,1,1,1
2,0.009,1.4,4,318,2,1,1
3,0.009,1.4,4,318,3,1,1
4,0.009,1.4,4,318,4,1,1
5,0.009,1.4,4,318,5,1,1
1,0.0095,1.4,4,318,6,1,1
2,0.0095,1.4,4,318,7,1,1
3,0.0095,1.4,4,318,8,1,1
4,0.0095,1.4,4,318,9,1,1
5,0.0095,1.4,4,318,10,1,1
1,0.01,1.4,4,319,1,1,1
2,0.01,1.4,4,319,2,1,1
3,0.01,1.4,4,319,3,1,1
4,0.01,1.4,4,319,4,1,1
5,0.01,1.4,4,319,5,1,1
1,0.004,1.5,4,319,6,1,1
2,0.004,1.5,4,319,7,1,1
3,0.004,1.5,4,319,8,1,1
4,0.004,1.5,4,319,9,1,1
5,0.004,1.5,4,319,10,1,1
1,0.0045,1.5,4,320,1,1,1
2,0.0045,1.5,4,320,2,1,1
3,0.0045,1.5,4,320,3,1,1
4,0.0045,1.5,4,320,4,1,1
5,0.0045,1.5,4,320,5,1,1
1,0.005,1.5,4,320,6,1,1
2,0.005,1.5,4,320,7,1,1
3,0.005,1.5,4,320,8,1,1
4,0.005,1.5,4,320,9,1,1
5,0.005,1.5,4,320,10,1,1
1,0.0055,1.5,4,321,1,1,1
2,0.0055,1.5,4,321,2,1,1
3,0.0055,1.5,4,321,3,1,1
4,0.0055,1.5,4,321,4,1,1
5,0.0055,1.5,4,321,5,1,1
1,0.006,1.5,4,321,6,1,1
2,0.006,1.5,4,321,7,1,1
3,0.006,1.5,4,321,8,1,1
4,0.006,1.5,4,321,9,1,1
5,0.006,1.5,4,321,10,1,1
1,0.0065,1.5,4,322,1,1,1
2,0.0065,1.5,4,322,2,1,1
3,0.0065,1.5,4,322,3,1,1
4,0.0065,1.5,4,322,4,1,1
5,0.0065,1.5,4,322,5,1,1
1,0.007,1.5,4,322,6,1,1
2,0.007,1.5,4,322,7,1,1
3,0.007,1.5,4,322,8,1,1
4,0.007,1.5,4,322,9,1,1
5,0.007,1.5,4,322,10,1,1
1,0.0075,1.5,4,323,1,1,1
2,0.0075,1.5,4,323,2,1,1
3,0.0075,1.5,4,323,3,1,1
4,0.0075,1.5,4,323,4,1,1
5,0.0075,1.5,4,323,5,1,1
1,0.008,1.5,4,323,6,1,1
2,0.008,1.5,4,323,7,1,1
3,0.008,1.5,4,323,8,1,1
4,0.008,1.5,4,323,9,1,1
5,0.008,1.5,4,323,10,1,1
1,0.0085,1.5,4,324,1,1,1
2,0.0085,1.5,4,324,2,1,1
3,0.0085,1.5,4,324,3,1,1
4,0.0085,1.5,4,324,4,1,1
5,0.0085,1.5,4,324,5,1,1
1,0.009,1.5,4,324,6,1,1
2,0.009,1.5,4,324,7,1,1
3,0.009,1.5,4,324,8,1,1
4,0.009,1.5,4,324,9,1,1
5,0.009,1.5,4,324,10,1,1
1,0.0095,1.5,4,325,1,1,1
2,0.0095,1.5,4,325,2,1,1
3,0.0095,1.5,4,325,3,1,1
4,0.0095,1.5,4,325,4,1,1
5,0.0095,1.5,4,325,5,1,1
1,0.01,1.5,4,325,6,1,1
2,0.01,1.5,4,325,7,1,1
3,0.01,1.5,4,325,8,1,1
4,0.01,1.5,4,325,9,1,1
5,0.01,1.5,4,325,10,1,1
1,0.004,1.6,4,326,1,1,1
2,0.004,1.6,4,326,2,1,1
3,0.004,1.6,4,326,3,1,1
4,0.004,1.6,4,326,4,1,1
5,0.004,1.6,4,326,5,1,1
1,0.0045,1.6,4,326,6,1,1
2,0.0045,1.6,4,326,7,1,1
3,0.0045,1.6,4,326,8,1,1
4,0.0045,1.6,4,326,9,1,1
5,0.0045,1.6,4,326,10,1,1
1,0.005,1.6,4,327,1,1,1
2,0.005,1.6,4,327,2,1,1
3,0.005,1.6,4,327,3,1,1
4,0.005,1.6,4,327,4,1,1
5,0.005,1.6,4,327,5,1,1
1,0.0055,1.6,4,327,6,1,1
2,0.0055,1.6,4,327,7,1,1
3,0.0055,1.6,4,327,8,1,1
4,0.0055,1.6,4,327,9,1,1
5,0.0055,1.6,4,327,10,1,1
1,0.006,1.6,4,328,1,1,1
2,0.006,1.6,4,328,2,1,1
3,0.006,1.6,4,328,3,1,1
4,0.006,1.6,4,328,4,1,1
5,0.006,1.6,4,328,5,1,1
1,0.0065,1.6,4,328,6,1,1
2,0.0065,1.6,4,328,7,1,1
3,0.0065,1.6,4,328,8,1,1
4,0.0065,1.6,4,328,9,1,1
5,0.0065,1.6,4,328,10,1,1
1,0.007,1.6,4,329,1,1,1
2,0.007,1.6,4,329,2,1,1
3,0.007,1.6,4,329,3,1,1
4,0.007,1.6,4,329,4,1,1
5,0.007,1.6,4,329,5,1,1
1,0.0075,1.6,4,329,6,1,1
2,0.0075,1.6,4,329,7,1,1
3,0.0075,1.6,4,329,8,1,1
4,0.0075,1.6,4,329,9,1,1
5,0.0075,1.6,4,329,10,1,1
1,0.008,1.6,4,330,1,1,1
2,0.008,1.6,4,330,2,1,1
3,0.008,1.6,4,330,3,1,1
4,0.008,1.6,4,330,4,1,1
5,0.008,1.6,4,330,5,1,1
1,0.0085,1.6,4,330,6,1,1
2,0.0085,1.6,4,330,7,1,1
3,0.0085,1.6,4,330,8,1,1
4,0.0085,1.6,4,330,9,1,1
5,0.0085,1.6,4,330,10,1,1
1,0.009,1.6,4,331,1,1,1
2,0.009,1.6,4,331,2,1,1
3,0.009,1.6,4,331,3,1,1
4,0.009,1.6,4,331,4,1,1
5,0.009,1.6,4,331,5,1,1
1,0.0095,1.6,4,331,6,1,1
2,0.0095,1.6,4,331,7,1,1
3,0.0095,1.6,4,331,8,1,1
4,0.0095,1.6,4,331,9,1,1
5,0.0095,1.6,4,331,10,1,1
1,0.01,1.6,4,332,1,1,1
2,0.01,1.6,4,332,2,1,1
3,0.01,1.6,4,332,3,1,1
